movieId,tmdbId,title,genres,avgRatingMl,year,ratingTmdb,voteCount,adult,budget,revenue,popularity,runtime
91610,17775,Toronto Stories (2008),Drama,6.3,2008,4.5,3,FALSE,0,0,0.389431,89
91612,70955,Backstage (2005),Drama,4.3,2005,6.6,5,FALSE,0,0,0.308766,112
91615,20186,Better Things (2008),Drama,7.3,2008,6.1,7,FALSE,0,0,0.52625,93
91617,99642,"New Life, A (La vie nouvelle) (2002)",Drama,8.3,2002,6.7,12,FALSE,0,0,0.512228,102
91619,123712,"Why Are the Bells Ringing, Mitica? (a.k.a. Carnival Scenes) (De ce trag clopotele, Mitica?) (1981)",Comedy,5,1981,5,1,FALSE,0,0,0.059091,132
91622,57157,Young Adult (2011),Comedy|Drama,6.3,2011,5.6,447,FALSE,12000000,22939027,7.239789,94
91624,30245,Mr Bones 2: Back from the Past (2008),Comedy,4,2008,5.1,4,FALSE,0,0,0.453485,101
91626,70577,Faces in the Crowd (2011),Crime|Drama|Mystery,5.7,2011,5.8,180,FALSE,15000000,0,8.455316,102
91628,62838,New Year's Eve (2011),Comedy|Romance,5.4,2011,5.7,935,FALSE,56000000,142044638,9.096065,118
91630,56292,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,7.3,2011,6.8,4609,FALSE,145000000,694713380,27.583587,133
91653,74465,We Bought a Zoo (2011),Comedy|Drama,6.8,2011,6.5,1094,FALSE,50000000,120081841,11.560207,124
91655,40693,April in Paris (1952),Comedy|Musical|Romance,6.8,1952,4,2,FALSE,0,0,0.953173,94
91658,65754,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,7.7,2011,7.2,3003,FALSE,90000000,232617430,25.437541,158
91660,71469,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,5.7,2011,4.8,570,FALSE,30000000,64626786,9.998946,89
91666,16939,Last Holiday (1950),Comedy|Drama|Romance,7,1950,6.9,10,FALSE,0,0,1.451556,88
91671,55301,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,4.1,2011,5.5,649,FALSE,75000000,342695435,11.823832,87
91673,73873,Albert Nobbs (2011),Drama,6.2,2011,6.3,160,FALSE,8000000,5634828,7.068535,113
91681,52274,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller,6.7,2010,6.7,277,FALSE,0,12884923,5.65567,118
91683,378477,Metrobranding (2010),Documentary,6,2010,1.5,1,FALSE,0,0,0.070736,92
91688,51995,Salvation Boulevard (2011),Comedy|Thriller,4.8,2011,5.6,32,FALSE,8000000,0,3.309657,96
91690,80038,Friends with Kids (2011),Comedy,6.5,2011,5.7,206,FALSE,0,12186625,10.721511,100
91692,82203,"Girl in the Red Velvet Swing, The (1955)",Crime|Drama|Romance,7,1955,6.5,2,FALSE,0,0,1.773696,109
91694,63207,Intruders (2011),Horror|Thriller,5,2011,5.4,189,FALSE,13000000,3012210,10.495587,100
91697,25688,Pitfall (1948),Film-Noir,6.2,1948,6.7,15,FALSE,0,0,1.174191,86
91707,79777,In the Land of Blood and Honey (2011),Drama|Romance|War,7,2011,5.8,59,FALSE,10000000,303877,8.853355,127
91709,84505,Kongo (1932),Drama|Horror,6.4,1932,6.8,5,FALSE,0,0,0.189385,86
91711,25915,Shockproof (1949),Crime|Drama|Film-Noir,6.5,1949,6.1,8,FALSE,0,0,1.74247,79
91713,111100,Boy Meets Girl (1938),Comedy,6.3,1938,5.5,2,FALSE,0,0,0.121702,86
91715,85942,Model Shop (1969),Drama,6.7,1969,8,2,FALSE,0,0,0.103326,95
91718,58192,Broken Lullaby (a.k.a. The Man I Killed) (1932),Drama,4.5,1932,6.8,8,FALSE,0,0,0.286455,76
91727,52359,"Toast of New York, The (1937)",Comedy|Drama|War,7.7,1937,3.5,2,FALSE,0,0,0.352201,109
91729,75315,Texas (1941),Drama|Romance|Western,6.3,1941,5.6,8,FALSE,0,0,1.497365,93
91741,2349,Peas at 5:30 (Erbsen auf halb 6) (2004),Comedy|Drama|Romance,8.5,2004,5.6,8,FALSE,0,0,1.464894,107
91743,46641,Today's Special (2009),Comedy,6.9,2009,6.2,41,FALSE,0,400654,2.853259,99
91745,92464,Brutal Beauty: Tales of the Rose City Rollers (2010),Documentary,7,2010,4,2,FALSE,0,0,0.105438,80
91749,24986,Sophie's Revenge (Fei chang wan mei) (2009),Comedy|Romance,7.5,2009,5.6,14,FALSE,0,0,3.428516,107
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.837226,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.837226,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.622365,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.622365,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.837226,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.837226,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.622365,84
91752,12599,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy,5.3,2000,6.5,247,FALSE,30000000,163649270,9.622365,84
91757,24833,Santa Buddies (2009),Adventure|Children,2.6,2009,5.3,48,FALSE,0,0,5.681762,88
91762,53505,"Last Lions, The (2011)",Documentary,7.7,2011,7.4,21,FALSE,0,0,1.811435,88
91766,45138,Machine Gun McCain (Gli intoccabili) (1969),Crime|Drama|Thriller,4.3,1969,7,8,FALSE,0,0,1.22321,116
91768,48153,"Outside Man, The (Un homme est mort) (1972)",Action|Crime|Drama|Thriller,7,1972,6.6,5,FALSE,0,0,0.764225,104
91770,36522,Private Hell 36 (1954),Crime|Drama|Film-Noir,5.7,1954,5.4,8,FALSE,0,0,2.062748,81
91782,74518,Territories (2010),Crime|Horror,5.5,2010,5.3,31,FALSE,0,0,1.94669,95
91784,59006,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,6.3,2011,5.2,37,FALSE,1000000,0,4.551569,80
91786,41066,Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime) (2009),Action|Adventure|Animation|Mystery|Sci-Fi,6,2009,7.7,51,FALSE,0,0,3.64196,100
91789,53100,Bringing Up Bobby (2011),Comedy,4.5,2011,5.1,17,FALSE,0,0,1.455308,95
91797,118955,"Chapman Report, The (1962)",Comedy|Drama|Romance,6.5,1962,6.3,3,FALSE,0,0,0.597093,125
91799,72997,Skyscraper Souls (1932),Drama|Romance,6,1932,3.4,5,FALSE,0,0,0.303107,99
91805,82698,Ladies vs. Ricky Bahl (2011),Comedy|Drama,7,2011,5.9,29,FALSE,0,0,1.70212,140
91808,73939,Pariah (2011),Drama,7.4,2011,7,41,FALSE,0,0,2.161768,86
91821,13247,"Muppet Family Christmas, A (1987)",Children|Comedy|Musical,7.4,1987,7,20,FALSE,0,0,3.907311,48
91823,50393,Kung Fu Panda Holiday Special (2010),Animation|Children|Comedy,5.6,2010,6.6,73,FALSE,0,0,7.850507,21
91826,71866,Tanner Hall (2009),Drama,6.9,2009,5.4,39,FALSE,0,0,2.251288,96
91829,72766,Newlyweds (2011),Drama,6.6,2011,5.6,6,FALSE,9000,0,0.363342,85
91831,76487,"Devil Inside, The (2012)",Horror|Thriller,4.6,2012,4.7,319,FALSE,1000000,101758490,6.805116,83
91834,74523,Born to Race (2011),Action,5.8,2011,5.8,51,FALSE,0,0,6.860032,99
91840,76785,Roadie (2011),Comedy|Drama,6.6,2011,6.2,10,FALSE,0,0,0.660751,95
91842,77866,Contraband (2012),Action|Crime|Drama|Thriller,6.4,2012,6.1,856,FALSE,25000000,63100000,9.199131,109
91844,14163,Chak De India! (2007),Drama,7.8,2007,7.1,93,FALSE,0,19300000,5.939864,153
91854,72821,Mantrap (1926),Comedy,5.3,1926,5,1,FALSE,0,0,0.460531,86
91858,43984,"Cow, The (Gaav) (1969)",Drama,5.8,1969,7.8,13,FALSE,0,0,1.042243,105
91860,269963,"Way South, The (De weg naar het zuiden) (1981)",Documentary,7,1981,5.5,4,FALSE,0,0,0.259659,143
91862,148503,Local Color (1977),Drama,7.5,1977,6.5,2,FALSE,0,0,0.07212,116
91866,78461,Beneath the Darkness (2011),Thriller,5.2,2011,4.8,52,FALSE,7300000,0,2.721036,96
91869,75301,Being Elmo: A Puppeteer's Journey (2011),Documentary,7.3,2011,7.3,72,FALSE,0,286201,2.980905,80
91871,112655,Idol of the Crowds (1937),Drama|Romance,6,1937,4.8,2,FALSE,0,0,0.438382,60
91873,63574,Joyful Noise (2012),Comedy|Musical,3.8,2012,6.6,51,FALSE,0,0,4.391411,117
91880,37006,My Best Enemy (Mi mejor enemigo) (2005),Drama|War,7.5,2005,7,3,FALSE,0,0,0.402299,100
91882,95538,To Die Like a Man (Morrer Como Um Homem) (2009),Drama|Fantasy|Musical,6.4,2009,6.4,5,FALSE,0,0,0.194626,133
91884,184795,"Sea Gull, The (1968)",Drama|Romance,6,1968,8,3,FALSE,0,0,0.867945,144
91886,62837,Dolphin Tale (2011),Children|Drama,6.7,2011,6.7,215,FALSE,37000000,95404397,8.717794,113
91888,63498,Chico & Rita (2010),Animation|Musical|Romance,6.8,2010,6.6,55,FALSE,0,0,3.294477,94
91890,71688,"Iron Lady, The (2011)",Drama,6.5,2011,6.3,677,FALSE,13000000,114956699,7.247255,105
91894,39072,Happy Tears (2009),Comedy|Drama,5.2,2009,4.8,11,FALSE,0,0,1.501658,96
91896,15346,"Golden Boys, The (2008)",Comedy|Romance,6.2,2008,5.6,4,FALSE,8000000,0,0.445884,97
91902,78182,Elena (2011),Drama,7.1,2011,7.1,69,FALSE,0,0,4.598951,109
91906,81527,Aurora (2010),Drama,5.7,2010,5.6,9,FALSE,0,0,0.455746,181
91908,53128,Psyhi vathia (a.k.a. Deep Soul) (2009),Drama|War,7.2,2009,8,2,FALSE,0,0,0.586615,124
91911,65233,"Conquest, The (La conquête) (2011)",Drama,7.2,2011,5.7,42,FALSE,0,0,1.89984,105
91914,73066,Mad Bastards (2010),Drama,5.5,2010,6.2,3,FALSE,0,0,0.222177,94
91919,31309,Mr. Bug Goes to Town (a.k.a. Hoppity Goes to Town) (1941),Animation|Children|Comedy|Fantasy|Musical,6.6,1941,5.7,11,FALSE,0,0,0.505022,78
91921,148353,"Construction, The (En construcción) (2001)",Documentary,6,2001,7,8,FALSE,0,0,1.112672,125
91924,33684,"Wild Bees, The (Divoké vcely) (2001)",Comedy|Drama,5,2001,6.4,5,FALSE,0,0,0.36891,114
91927,35156,"End of the Line, The (2009)",Documentary,7.5,2009,5.9,6,FALSE,0,0,0.323449,85
91929,72721,Nostalgia for the Light (Nostalgia de la luz) (2010),Documentary|Drama,6.9,2010,7.7,42,FALSE,0,0,2.151445,90
91933,162374,Top Floor Left Wing (Dernier étage gauche gauche) (2010),Action|Comedy|Drama,7.5,2010,6.7,3,FALSE,0,0,0.497349,110
91935,72842,Albatross (2011),Drama,6.8,2011,6.2,33,FALSE,0,0,3.755653,90
91937,79465,Loosies (2012),Comedy|Drama|Romance,6.4,2012,5.6,49,FALSE,0,0,4.409675,89
91947,79896,"Revenant, The (2009)",Comedy|Horror,6.9,2009,6.3,99,FALSE,0,0,7.269846,110
91952,57829,"Mill and the Cross, The (2011)",Drama,7.3,2011,6.4,29,FALSE,0,342519,3.977357,92
91954,42157,One Trick Pony (1980),Drama,5.7,1980,6.5,2,FALSE,0,0,0.249204,98
91957,57353,Cat Run (2011),Action|Comedy,6.1,2011,6,51,FALSE,25000000,0,8.499834,102
91960,84420,"Magic Christmas Tree, The (1964)",Children|Comedy|Fantasy,1,1964,1,1,FALSE,0,0,0.143434,60
91970,47383,"Man Next Door, The (El hombre de al lado) (2009)",Drama,7.2,2009,6.5,19,FALSE,0,0,1.000304,110
91972,38541,"Divide, The (2011)",Thriller,5.9,2011,5.8,238,FALSE,3000000,22000,9.288528,112
91974,52520,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,6.2,2012,6.1,2100,FALSE,70000000,160112671,22.208406,88
91976,75174,"Grey, The (2012)",Action|Drama,6.2,2012,6.4,1752,FALSE,25000000,77278331,31.108365,117
91978,49527,Man on a Ledge (2012),Crime|Thriller,6.5,2012,6.2,1119,FALSE,42000000,46221189,16.805942,102
91981,55741,Sacrifice (Zhao shi gu er) (2010),Drama,7,2010,6.3,15,FALSE,10000000,0,2.327121,128
91987,84407,"Pruitt-Igoe Myth, The (2011)",Documentary|Drama,7.8,2011,6.9,9,FALSE,0,0,0.726009,79
91991,124210,First Family (1980),Comedy,5,1980,2.7,3,FALSE,0,0,0.425317,97
91993,37038,All Night Long (1962),Drama,6.5,1962,7.3,10,FALSE,0,0,0.714976,91
91995,72313,Gorilla at Large (1954),Mystery|Thriller,4,1954,5.5,4,FALSE,0,0,0.718174,83
91997,8368,"Garden of Eden, The (2008)",Drama,3,2008,4.2,3,FALSE,0,0,0.405379,111
92001,60938,Time Without Pity (1957),Crime|Drama|Mystery,5.5,1957,6.4,8,FALSE,0,0,1.593715,85
92006,58194,White Irish Drinkers (2010),Drama,7,2010,6.3,10,FALSE,600000,0,0.440425,109
92008,70435,Haywire (2011),Action|Thriller,6.2,2011,5.6,601,FALSE,23000000,33372606,8.518981,93
92010,66118,Case départ (2011),Comedy,5.3,2011,5.8,150,FALSE,0,0,5.379947,94
92023,26283,"Las Vegas Story, The (1952)",Crime|Drama|Film-Noir,7.5,1952,4.6,9,FALSE,0,0,2.135203,88
92027,105548,Secrets (1933),Western,5.5,1933,4,2,FALSE,0,0,0.518848,83
92029,110139,Westbound (1959),Western,6,1959,4.8,3,FALSE,0,0,0.622467,69
92032,94741,"Don Is Dead, The (1973)",Action|Crime|Drama|Thriller,5,1973,5.6,5,FALSE,0,0,1.365623,106
92046,31337,Contact High (2009),Comedy,7.2,2009,7.5,10,FALSE,0,0,0.694871,98
92048,65760,"Whistleblower, The (2010)",Drama|Thriller,6.8,2010,6.8,200,FALSE,0,0,8.68607,112
92058,74997,"Human Centipede II (Full Sequence), The (2011)",Horror,3.8,2011,4.5,407,FALSE,0,0,6.590062,91
92062,75579,Dad Savage (1998),Crime|Thriller,5,1998,6.5,7,FALSE,3500000,0,0.820092,104
92064,45971,You and Me (1938),Crime|Romance,6.4,1938,8.4,5,FALSE,0,0,0.20977,90
92083,28632,Zen (2009),Drama,5.8,2009,6.6,8,FALSE,0,0,1.413779,127
92085,47648,King of Beggars (Mo jong yuen So Hat-Yi) (1992),Action|Comedy|Drama,5.3,1992,6.5,31,FALSE,0,0,4.444473,96
92094,15044,Einstein and Eddington (2008),Drama,8,2008,6.8,39,FALSE,0,0,3.887422,90
92096,34179,14 Blades (Jin yi wei) (2010),Action|Drama,5.2,2010,6.5,76,FALSE,20000000,0,5.380473,114
92099,35250,"Locals, The (2003)",Horror|Thriller,6.5,2003,5.6,18,FALSE,0,0,0.768887,88
92102,32831,"Buona Sera, Mrs. Campbell (1968)",Comedy,6.3,1968,5.6,5,FALSE,0,0,2.024358,108
92104,42990,40 Pounds of Trouble (1962),Comedy,6.8,1962,6.5,1,FALSE,0,0,0.187769,106
92106,65892,My Future Boyfriend (2011),Comedy|Romance|Sci-Fi,5.5,2011,4.7,26,FALSE,0,0,1.819818,73
92118,78450,"Terrorizers, The (Kong bu fen zi) (1986)",Drama,5.3,1986,6.7,10,FALSE,0,0,1.73736,109
92120,87408,Good Bye (Bé omid é didar) (2011),Drama,6.4,2011,8.5,2,FALSE,0,0,0.16445,104
92122,82321,"Loneliest Planet, The (2011)",Thriller,5.9,2011,5.9,24,FALSE,0,0,1.866159,113
92124,115150,Images of the World and the Inscription of War (Bilder der Welt und Inschrift des Krieges) (1989),Documentary|War,7.5,1989,6,4,FALSE,0,0,0.606984,75
92126,96888,Policeman (Ha-shoter) (2011),Drama,6.2,2011,5.7,11,FALSE,0,0,1.02003,105
92128,102809,Disorder (2009),Documentary,7.5,2009,7.3,3,FALSE,0,0,0.154829,58
92130,86732,Red Psalm (Még kér a nép) (1972),Drama|Musical|War,7,1972,5.5,16,FALSE,0,0,1.618127,87
92132,86081,Regeneration (1915),Crime|Drama|Romance,6,1915,7,10,FALSE,0,0,0.396091,72
92134,123690,"Afternoon of a Torturer, The (Dupa-amiaza unui tortionar) (2001)",Drama,7,2001,7,2,FALSE,0,0,0.076846,76
92136,63230,We Won't Grow Old Together (Nous ne vieillirons pas ensemble) (1972),Drama,6.6,1972,6,16,FALSE,0,0,1.231042,110
92152,62564,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy,7.1,2011,6.4,70,FALSE,3100000,0,9.164567,76
92154,77560,Faust (2011),Drama,6.1,2011,6.7,49,FALSE,0,0,2.830794,140
92156,56815,Post Mortem (2010),Drama,6.3,2010,6.2,13,FALSE,0,0,1.302142,98
92159,25621,Decasia: The State of Decay (2002),Documentary,7.4,2002,6.8,8,FALSE,0,0,0.550597,67
92161,24870,Viva (2007),Comedy|Drama|Musical,8,2007,5.6,11,FALSE,0,0,0.95849,120
92163,25774,Fados (2007),Documentary|Musical,5,2007,6.7,3,FALSE,0,0,0.87911,90
92165,58251,Go Get Some Rosemary (Daddy Longlegs) (2009),Comedy|Drama,6.7,2009,6.3,7,FALSE,0,20728,0.632697,100
92167,125316,Praise (1998),Drama,6.5,1998,5,2,FALSE,0,0,0.106499,98
92169,97394,Stanley Kubrick's Boxes (2008),Documentary,6.7,2008,6.8,16,FALSE,0,0,0.617785,48
92172,21613,Street Mobster (a.k.a. Modern Yakuza: Outlaw Killer) (Gendai yakuza: hito-kiri yota) (1972),Action|Crime,6.5,1972,6.6,12,FALSE,0,0,2.095391,92
92174,40939,Alexandria... Why? (Iskanderija... lih?) (1979),Drama,7,1979,5,1,FALSE,0,0,0.035778,133
92176,66436,"Grand Maneuver, The (Les grandes manoeuvres) (1955)",Comedy|Drama|Romance,8,1955,5.3,3,FALSE,0,0,0.220343,106
92178,32169,Can Go Through Skin (Kan door huid heen) (2009),Drama,6.5,2009,6,1,FALSE,0,0,0.056185,94
92180,70149,Morgen (2010),Drama,5.3,2010,5.3,3,FALSE,0,0,0.159145,100
92184,27230,Christmas Evil (a.k.a. You Better Watch Out) (1980),Horror|Thriller,4.6,1980,5.6,48,FALSE,750000,0,3.316146,100
92188,86457,Call Her Savage (1932),Drama,6.2,1932,5,4,FALSE,0,0,0.208743,88
92192,50357,Apollo 18 (2011),Horror|Sci-Fi|Thriller,5.1,2011,5,396,FALSE,5000000,25562924,9.21128,86
92196,82269,Crazy Horse (2011),Documentary,7.5,2011,7.4,4,FALSE,0,0,0.329651,134
92198,74998,Seeking Justice (2011),Action|Drama|Thriller,6.4,2011,5.8,390,FALSE,17000000,12355798,11.749699,105
92200,159615,"Sound and the Fury, The (1959)",Drama|Romance,4,1959,6.1,4,FALSE,0,0,0.444059,110
92204,54436,"Pointe-Courte, La (1955)",Drama,7,1955,6.1,7,FALSE,0,0,0.547266,80
92206,71670,Hostel: Part III (2011),Horror|Thriller,4.3,2011,4.9,338,FALSE,6000000,0,8.505636,88
92208,21864,Wyvern (2009),Horror|Sci-Fi|Thriller,4.3,2009,5.5,15,FALSE,0,0,5.374934,90
92210,36865,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,7.6,2010,7.8,62,FALSE,0,0,5.571266,162
92214,28512,"Poseidon Adventure, The (2005)",Action|Adventure|Drama,4.9,2005,4.5,29,FALSE,0,0,5.039053,173
92224,93164,"River Called Titas, A (Titash Ekti Nadir Naam) (1973)",Drama,6.5,1973,5.1,4,FALSE,0,0,0.461129,159
92229,90770,"Vanquished, The (I vinti) (1953)",Drama,6,1953,6.1,5,FALSE,0,0,0.221709,110
92231,71271,"Blue Bird, The (1918)",Fantasy,7,1918,5.8,4,FALSE,0,0,0.186708,75
92234,72431,Red Tails (2012),Action|Adventure|Drama|War,5.9,2012,6,205,FALSE,58000000,50365377,7.038077,125
92236,73686,In Darkness (2011),Drama,7.3,2011,7.1,62,FALSE,0,5576725,2.818109,145
92240,43095,Kagi (Odd Obsession) (1959),Drama,6,1959,6,13,FALSE,0,0,0.703958,107
92243,76758,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,7.4,2011,7.2,248,FALSE,94000000,95311434,7.887564,145
92245,45176,Enthusiasm (Entuziazm: Simfoniya Donbassa) (1931),Documentary,6,1931,6.8,8,FALSE,0,0,0.795738,67
92252,72186,Thunder Soul (2010),Documentary,6.8,2010,8.4,4,FALSE,0,0,0.367093,83
92255,42968,"Nun, The (La monja) (2005)",Horror|Thriller,5.2,2005,4.5,36,FALSE,0,0,3.254558,101
92257,57190,Vlad (2003),Horror|Thriller,2.3,2003,3.2,9,FALSE,0,0,1.21375,98
92259,77338,Intouchables (2011),Comedy|Drama,8.3,2011,8.2,6846,FALSE,13000000,426480871,23.086581,112
92262,73562,Declaration of War (La Guerre est Déclarée) (2011),Drama,6.2,2011,7.2,80,FALSE,0,0,4.017728,100
92264,54054,One for the Money (2012),Action|Comedy|Crime,6,2012,5.4,463,FALSE,40000000,36893721,8.723312,91
92266,35663,"Incredible Petrified World, The (1957)",Adventure|Sci-Fi,2,1957,2.8,9,FALSE,0,0,0.721784,70
92270,96495,Becoming Chaz (2011),Documentary,6.7,2011,5,3,FALSE,0,0,0.111769,80
92272,35659,Countdown to Looking Glass (1984),Drama,7,1984,6,1,FALSE,0,0,0.87277,90
92307,80591,W.E. (2011),Drama|Romance,6.3,2011,5.8,72,FALSE,15000000,868439,7.165701,119
92309,58428,"Innkeepers, The (2011)",Horror|Thriller,6.3,2011,5.4,265,FALSE,750000,78396,7.176598,102
92321,130900,Nancy Goes to Rio (1950),Comedy|Musical,6,1950,6.5,2,FALSE,0,0,0.723866,100
92325,19235,Dog Tags (2008),Drama|Romance,6.8,2008,4,10,FALSE,0,0,0.897613,90
92335,78698,Big Miracle (2012),Drama|Romance,6.4,2012,6.6,183,FALSE,40000000,24719215,8.763626,107
92341,85949,Collision Earth (2011),Action|Sci-Fi,4.5,2011,5.5,13,FALSE,0,0,0.833966,86
92348,58704,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,6.2,1969,5.3,3,FALSE,0,0,1.37545,80
92352,101520,Reel Injun (2009),Documentary,6.7,2009,7.1,11,FALSE,0,0,1.221717,86
92354,70387,"Man Called Sledge, A (1970)",Western,6.2,1970,6.5,11,FALSE,0,0,0.945887,93
92357,76142,Cameraman: The Life and Work of Jack Cardiff (2010),Documentary,6.8,2010,7.5,11,FALSE,0,0,1.321236,86
92371,57809,Yolki (2010),Comedy,5.2,2010,6.3,24,FALSE,5000000,22772019,3.014866,89
92374,85317,Yolki 2 (2011),Comedy,6.8,2011,6.9,20,FALSE,0,0,2.08789,106
92378,43711,Enid (2009),Drama,7.3,2009,5.9,7,FALSE,0,0,1.321713,82
92389,52517,State Fair (1933),Comedy|Drama|Romance,5.3,1933,5.3,6,FALSE,0,0,0.800494,97
92391,50698,Grave Encounters (2011),Horror,6.3,2011,6.1,482,FALSE,1000000,0,7.163041,92
92393,48492,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,6.4,2010,6.5,123,FALSE,13000000,51723285,8.403631,119
92399,118911,Hurry Sundown (1967),Drama,5.5,1967,6.7,7,FALSE,0,0,0.962625,146
92408,56126,Batch '81 (1982),Drama,6,1982,4.4,4,FALSE,0,0,0.290277,100
92410,153845,"Eleventh Year, The (Odinnadtsatyy) (1928)",Documentary,6,1928,7,5,FALSE,0,0,0.414128,52
92412,409900,Forever Yours (Ikuisesti sinun) (2011),Documentary,8,2011,5,1,FALSE,0,0,0.083759,75
92416,38371,Kariera Nikosia Dyzmy (2002),Comedy,5.7,2002,6.5,10,FALSE,0,0,0.639924,110
92418,14224,E=mc2 (2002),Action|Comedy,6,2002,6.6,12,FALSE,0,0,0.644983,120
92420,76726,Chronicle (2012),Action|Sci-Fi|Thriller,7.2,2012,6.7,2346,FALSE,15000000,1.45E+08,25.093238,84
92422,65086,"Woman in Black, The (2012)",Drama|Horror|Thriller,6.4,2012,6.1,1539,FALSE,17000000,127730736,11.426216,95
92424,148033,Dottie Gets Spanked (1993),Drama,6.2,1993,6.3,6,FALSE,0,0,0.768129,30
92427,80125,Woman in Love (Rubbeldiekatz) (2011),Comedy,7.4,2011,6.2,56,FALSE,0,0,2.639557,108
92437,52850,Toast (2010),Comedy|Drama,6.9,2010,6.3,90,FALSE,0,0,5.384259,90
92439,64678,"Art of Getting By, The (2011)",Drama|Romance,6.7,2011,6.5,540,FALSE,0,1406224,7.610067,83
92441,57400,"Human Resources Manager, The (2010)",Drama,6.8,2010,7.1,8,FALSE,0,0,0.810872,103
92446,93834,"Overcoat, The (Il cappotto) (1952)",Comedy|Drama|Fantasy,4,1952,5.6,5,FALSE,0,0,0.177672,101
92448,67911,Bucky Larson: Born to Be a Star (2011),Comedy,3,2011,4.3,58,FALSE,10000000,0,8.096455,97
92453,66120,"Moine, Le (Monk, The) (2011)",Drama|Mystery|Thriller,5.1,2011,5.8,41,FALSE,11000000,807535,3.463267,101
92457,42457,"Doll's House, A (1973)",Drama,5.6,1973,5.7,9,FALSE,0,0,4.687858,105
92461,26223,"Canyon, The (2009)",Thriller,5.6,2009,6,33,FALSE,0,0,6.473389,102
92471,108688,Cass Timberlane (1947),Drama|Romance,6.5,1947,7,2,FALSE,0,0,0.591165,119
92479,212713,Kisses for My President (1964),Comedy,1,1964,6,1,FALSE,0,0,2.288945,113
92481,75170,Third Star (2010),Comedy|Drama,6.9,2010,7.5,52,FALSE,0,0,3.46261,92
92483,30849,Living Proof (2008),Drama,9,2008,3,2,FALSE,0,0,0.409499,125
92490,15167,Barbie in the Nutcracker (2001),Animation|Children|Musical,5.6,2001,6.5,257,FALSE,0,0,7.255569,76
92494,13976,Dylan Moran: Monster (2004),Comedy|Documentary,7.5,2004,7.8,16,FALSE,0,0,1.774339,85
92496,13586,"Dylan Moran: Like, Totally (2006)",Comedy,7.7,2006,7.4,13,FALSE,0,0,1.063122,66
92498,26118,Dylan Moran Live: What It Is (2009),Comedy,7.4,2009,7.6,11,FALSE,0,0,0.936346,76
92500,79133,"Dylan Moran: Yeah, Yeah (2011)",Comedy,7.4,2011,7.5,9,FALSE,0,0,0.830794,73
92507,59961,Safe House (2012),Action|Crime|Mystery|Thriller,6.9,2012,6.3,1524,FALSE,85000000,208076205,19.873549,115
92509,72570,"Vow, The (2012)",Drama|Romance,6.9,2012,7,1639,FALSE,30000000,196114570,18.820832,104
92511,63749,Swamp Shark (2011),Sci-Fi,4.3,2011,4.2,30,FALSE,0,0,2.477798,85
92514,49354,Moon of the Wolf (1972),Horror|Mystery,4.2,1972,5,10,FALSE,0,0,1.667687,75
92518,39276,King Kong Escapes (Kingu Kongu no gyakushû) (1967),Action|Adventure|Sci-Fi,3.8,1967,5.7,23,FALSE,0,0,2.739278,104
92522,72338,Frisco Jenny (1932),Drama,7,1932,5.3,4,FALSE,0,0,0.2583,73
92533,25143,My Boy Jack (2007),Drama|War,7.1,2007,6.5,24,FALSE,0,0,2.697474,93
92535,80379,Louis C.K.: Live at the Beacon Theater (2011),Comedy,8.1,2011,8.1,99,FALSE,250000,1.00E+06,5.510723,62
