,tmdbId,ratingTmdb,voteCount
19779,143800,6.3,27
19780,140420,8,866
19781,18758,5.8,10
19782,18735,7.3,4
19783,19274,6.6,36
19784,46124,6.5,18
19785,18867,6.3,19
19786,26152,5.6,20
19787,13679,6.2,81
19788,51594,5.5,2
19789,67079,6,1
19790,28790,5.1,7
19791,NA,NA,NA
19792,21317,10,1
19793,94380,5.3,163
19794,49522,6.2,64
19795,125504,3.9,14
19796,40900,5.1,16
19797,38425,5.6,5
19798,18741,6.3,15
19799,91333,5.3,41
19800,57529,5.4,11
19801,98545,5.8,68
19802,152795,6.4,212
19803,294261,4.7,3
19804,112336,6.4,623
19805,96821,6.9,41
19806,45006,5.6,5
19807,93289,7.2,78
19808,80220,6.9,11
19809,128637,4,1
19810,83389,7.5,420
19811,71883,7.2,72
19812,259292,6.5,2
19813,43157,7.7,3
19814,97598,6,1
19815,55615,5,2
19816,197752,7,1
19817,288168,0,0
19818,61591,6.2,18
19819,25539,6.2,40
19820,44594,6.2,28
19821,135225,6.9,26
19822,85525,6.9,31
19823,10044,6.5,32
19824,125409,5,1
19825,64362,6.9,5
19826,34280,6.7,32
19827,146405,7.7,6
19828,397339,0,0
19829,76349,5,48
19830,10275,7.2,34
19831,37030,6.2,7
19832,80387,9,1
19833,36960,4.6,11
19834,37032,6.8,15
19835,81179,4.7,15
19836,147829,0,0
19837,NA,NA,NA
19838,88284,7.2,86
19839,110392,7,16
19840,38769,9,2
19841,200447,3.8,3
19842,77012,7,2
19843,49051,7.1,9644
19844,288290,0,0
19845,288259,0,0
19846,288288,0,0
19847,15770,5.7,6
19848,20811,5.9,31
19849,10852,6.7,15
19850,127916,6.5,7
19851,87504,5.3,90
19852,84305,5.1,89
19853,48599,6.2,6
19854,76297,5.8,5
19855,106135,6.1,17
19856,18725,6,31
19857,31027,5.8,13
19858,10620,5.9,28
19859,10616,6.3,36
19860,411432,6,1
19861,40004,4.7,11
19862,63481,5.7,13
19863,40722,4.7,19
19864,83738,5.7,8
19865,80717,6.7,12
19866,76609,6.5,33
19867,64074,5.6,6
19868,197723,0,0
19869,269797,8,1
19870,117629,6.8,26
19871,288101,0,0
19872,76800,6.3,8
19873,147590,5,2
19874,138357,5,1
19875,65515,4.3,4
19876,127501,7.2,102
19877,279852,6.7,3
19878,97630,6.7,2004
19879,97989,6.3,56
19880,130445,5,1
19881,84185,7.4,77
19882,125490,5.7,130
19883,160,7.1,110
19884,11540,5.1,125
19885,37653,7,170
19886,26656,5,19
19887,121147,4,17
19888,84636,7.2,9
19889,116800,5,1
19890,122336,5.8,9
19891,139567,5.6,259
19892,82654,6.4,3129
19893,94583,3.6,7
19894,16221,6.5,20
19895,96648,5.7,29
19896,38414,6.7,16
19897,19099,6.3,48
19898,83186,6.1,118
19899,84354,5.3,36
19900,85542,5.9,26
19901,44560,7.3,42
19902,116979,6.4,145
19903,66722,4.2,3
19904,46280,5.5,12
19905,28733,5.6,12
19906,84187,6,25
19907,56338,6,21
19908,64792,6,27
19909,27116,5.6,12
19910,43895,5,3
19911,77875,5.5,302
19912,43268,7.3,4
19913,36172,7.8,2
19914,71378,7,1
19915,82687,5.4,317
19916,29722,5.1,8
19917,84333,5.9,58
19918,75780,6.3,3384
19919,68718,7.9,12008
19920,89492,5.6,1021
19921,99106,6,1
19922,41153,7.2,5
19923,42532,5.9,22
19924,70410,6.1,17
19925,64876,7.7,3
19926,44470,5.6,16
19927,94352,6.3,66
19928,80278,7.1,2582
19929,86778,5,4
19930,82695,7.2,2317
19931,39987,5.6,13
19932,85652,6.3,3
19933,114104,8,3
19934,87440,6.2,113
19935,151870,6.5,19
19936,44732,3.3,10
19937,16315,6,25
19938,78550,4.8,7
19939,30587,6.7,23
19940,128270,5.5,36
19941,121826,6.4,168
19942,139455,4.8,86
19943,63517,5.3,11
19944,14419,6,16
19945,35818,7.4,5
19946,22752,6.8,33
19947,46564,6.3,15
19948,66745,5.4,7
19949,135390,5.5,4
19950,65904,6.6,8
19951,89593,4.9,10
19952,46159,4,3
19953,27597,6.7,12
19954,38727,5.6,4
19955,98232,7.3,4
19956,NA,NA,NA
19957,61658,5.3,3
19958,43767,7,6
19959,97051,5.8,357
19960,98886,7.1,28
19961,31551,5.6,4
19962,242378,5.5,3
19963,81303,5.5,2
19964,118683,4.7,46
19965,98932,5.6,9
19966,28751,4.2,15
19967,55952,3.8,9
19968,57597,3.8,9
19969,235271,5.5,73
19970,50177,6.8,2
19971,47953,5.9,15
19972,154792,0,0
19973,63171,4.1,6
19974,95511,6.8,8
19975,22379,4.1,17
19976,115400,5,1
19977,130736,7.2,30
19978,24446,6.3,63
19979,44244,5.8,478
19980,41592,6.1,138
19981,48490,4.2,20
19982,89481,5.4,8
19983,73283,6.2,10
19984,18038,3.1,8
19985,161273,5,1
19986,177522,6,1
19987,30252,5.4,11
19988,86819,7,11
19989,74726,6.2,87
19990,88042,5.7,227
19991,104732,5.6,8
19992,63147,6.3,20
19993,75761,6.3,291
19994,81515,6.1,4
19995,50081,7,24
19996,41487,5.7,10
19997,83479,2,1
19998,81899,7,13
19999,100532,8,1
20000,100825,5.6,4
20001,124067,6.9,41
20002,134597,6,347
20003,125136,0,0
20004,99223,4.9,18
20005,86304,4,17
20006,288109,0,0
20007,105790,6.5,2
20008,98065,7.3,8
20009,85549,6.1,16
20010,237983,7,6
20011,27408,4.3,11
20012,20224,5.4,25
20013,77775,6.3,2
20014,72678,7,1
20015,57307,4.4,5
20016,35436,6.1,37
20017,112304,4.8,59
20018,127533,7.2,199
20019,NA,NA,NA
20020,97605,5.9,94
20021,115241,4.4,4
20022,104155,4.9,41
20023,4412,6.7,16
20024,98262,0,0
20025,172413,0,0
20026,288128,0,0
20027,44165,6,2
20028,50021,5.6,8
20029,133694,6,309
20030,91795,5.6,5
20031,122044,5.4,19
20032,139909,0,0
20033,33303,7.1,8
20034,4910,6.7,25
20035,20513,6.1,21
20036,169836,0,0
20037,51511,5.7,12
20038,71208,5.6,25
20039,34905,7,5
20040,103516,5.1,24
20041,76421,4.4,8
20042,69162,9.3,3
20043,116613,5.7,122
20044,118628,7.3,82
20045,38010,7,25
20046,324173,6.5,11
20047,36257,7.5,21
20048,100450,6.8,9
20049,87531,6.6,8
20050,102699,6.8,6
20051,151826,6,32
20052,134132,4.7,7
20053,31022,6,40
20054,83215,0,0
20055,127901,5.9,19
20056,45360,6,5
20057,132923,5,43
20058,138376,5.5,42
20059,135545,8.5,2
20060,4171,5.5,41
20061,48742,3.7,11
20062,115276,5.5,50
20063,143247,6.3,8
20064,92662,6,3
20065,74549,6.3,14
20066,135678,6.5,8
20067,76617,5.3,560
20068,170178,5.2,14
20069,135200,4.5,5
20070,82682,6.2,2059
20071,147405,5.1,37
20072,22066,5,24
20073,46016,10,1
20074,26467,5.5,4
20075,46500,3.4,12
20076,87496,5.9,298
20077,90122,4.1,20
20078,98339,5.4,90
20079,39458,5.5,5
20080,68812,6.4,442
20081,46953,6.4,17
20082,86632,4.8,8
20083,92681,3,4
20084,79528,5,1
20085,NA,NA,NA
20086,NA,NA,NA
20087,19844,4.4,14
20088,139038,5.4,628
20089,66193,5.8,34
20090,60917,4,2
20091,85533,7,32
20092,140668,5,2
20093,38138,6.2,12
20094,114994,6.3,6
20095,99877,7.3,10
20096,97610,7.6,28
20097,142061,7.9,509
20098,124167,3.9,4
20099,103740,7.2,65
20100,115223,5.9,30
20101,88557,6,39
20102,63146,6.4,8
20103,53445,6.3,14
20104,100592,7.9,17
20105,93087,6.3,8
20106,102000,6.8,53
20107,124074,7.5,32
20108,135921,7.1,28
20109,41604,3.3,3
20110,105538,3.3,3
20111,33331,5.3,8
20112,31046,6.6,41
20113,30347,6.8,38
20114,26114,6.8,29
20115,106541,4.1,6
20116,43263,6.5,27
20117,59238,6.3,24
20118,110148,6.6,22
20119,82639,7.1,17
20120,79983,6.7,3
20121,29630,8,4
20122,14078,5,7
20123,134673,6.5,42
20124,32168,5.3,16
20125,76640,5.8,1407
20126,132232,6.1,1774
20127,15932,5.6,16
20128,145197,6.4,336
20129,152570,0,0
20130,105676,9,2
20131,66720,7.2,13
20132,100183,4.5,34
20133,84834,4.9,8
20134,162678,7.5,4
20135,98357,5.8,683
20136,23976,5.4,4
20137,47713,7.3,5
20138,89501,6.7,57
20139,121872,6.4,96
20140,70404,2,3
20141,84309,7.6,50
20142,85543,7.3,4
20143,84336,5.8,102
20144,53567,5.3,61
20145,114779,6.2,95
20146,52480,5.7,5
20147,97353,8,1
20148,102947,4.6,6
20149,98551,0,0
20150,59197,3.6,57
20151,131220,7.8,8
20152,28101,3.4,11
20153,84290,5.6,32
20154,90603,7.9,8
20155,83443,6.5,33
20156,137285,7.3,19
20157,83588,6.7,10
20158,72317,5.5,4
20159,71768,5.3,12
20160,NA,NA,NA
20161,NA,NA,NA
20162,68178,6.5,33
20163,367678,0,0
20164,84328,7.1,9
20165,70753,7.2,9
20166,53861,4.5,26
20167,NA,NA,NA
20168,77117,8,61
20169,94047,7.6,86
20170,85872,5.8,202
20171,47863,7.5,8
20172,159203,6.9,7
20173,54075,4.2,36
20174,26005,7.1,15
20175,43753,6.2,5
20176,121455,5.9,6
20177,87818,4.4,983
20178,118424,8,6
20179,24925,5.8,36
20180,NA,NA,NA
20181,100747,7,2
20182,156717,5.4,278
20183,171859,7,2
20184,124414,8,8
20185,81634,5,1
20186,160989,1,1
20187,128190,7.3,40
20188,119283,5.7,1579
20189,94356,3.2,5
20190,91186,7,49
20191,79404,6.2,3
20192,84191,5.8,17
20193,118557,8.1,7
20194,288151,5,1
20195,83125,6.4,11
20196,76686,8.7,3
20197,NA,NA,NA
20198,117974,6.2,212
20199,28830,5.7,7
20200,60304,5.8,3659
20201,20088,7.7,15
20202,103667,7,2
20203,109520,5.4,86
20204,44450,6.9,44
20205,39750,3.7,33
20206,70829,4.7,7
20207,106591,5,1
20208,91679,6.7,60
20209,129728,7.3,7
20210,215012,8,1
20211,109475,0,0
20212,146837,7.7,23
20213,31147,7.9,10
20214,14614,5.4,15
20215,41863,0,0
20216,19336,5.6,31
20217,24105,4.1,7
20218,111949,6,1
20219,105678,6,2
20220,118677,5.3,47
20221,74397,6.8,7
20222,91422,5,1
20223,51071,6.4,51
20224,76848,6,2
20225,87499,6.5,364
20226,144680,8.4,11
20227,36628,6.1,14
20228,42452,4.4,13
20229,50006,4.8,7
20230,33301,6.3,4
20231,50076,6.4,7
20232,126300,5.9,4
20233,138574,6.4,10
20234,114962,6.3,4
20235,172003,0,0
20236,131434,5,1
20237,56919,6.9,26
20238,127864,7.1,85
20239,82520,6.5,6
20240,93858,7,54
20241,127505,5.3,4
20242,89750,6.8,6
20243,114562,5.9,6
20244,334317,7.3,3
20245,281007,5.1,9
20246,57436,6.4,5
20247,39936,6.6,14
20248,58244,6.2,1276
20249,162145,5.7,91
20250,18912,7.3,77
20251,33735,6.9,5
20252,93715,3,1
20253,36931,5,6
20254,271504,6,1
20255,81446,5.9,125
20256,83890,5.8,22
20257,121824,5.9,379
20258,70793,5.6,45
20259,257604,5,1
20260,123648,9.2,6
20261,125541,5,1
20262,45316,6.9,54
20263,20302,4.3,2
20264,34843,7.2,52
20265,110398,7,153
20266,142650,4.8,5
20267,90369,7.2,458
20268,150202,5.5,205
20269,97724,7,2
20270,13648,6.3,298
20271,133823,7.2,8
20272,40767,7.5,11
20273,33786,6.5,4
20274,78128,6.2,6
20275,109421,6.5,1509
20276,121598,5.5,17
20277,109431,5.7,1795
20278,24578,6.3,4
20279,257176,1,1
20280,87436,4.8,208
20281,178806,6.3,8
20282,36244,7.1,11
20283,270002,7,1
20284,133121,6.3,232
20285,47219,6,2
20286,177155,8,5
20287,51590,4.3,4
20288,207655,4.9,6
20289,13946,4.5,16
20290,60011,6.8,67
20291,127918,6.8,47
20292,124461,4.3,33
20293,121835,6.9,117
20294,167179,7.1,16
20295,136553,6.1,4
20296,119010,0,0
20297,67701,0,0
20298,NA,NA,NA
20299,17577,4.3,65
20300,46541,4.8,49
20301,98567,6,306
20302,127370,6.5,76
20303,109491,5.6,1254
20304,53031,6.8,4
20305,115834,5.8,5
20306,64335,6.8,19
20307,44946,4.8,16
20308,47964,5.2,3789
20309,103205,6,1
20310,37348,5.1,11
20311,107811,5.7,844
20312,36079,7.4,36
20313,44065,8,26
20314,97514,5.9,27
20315,98205,6.1,46
20316,130750,6.6,8
20317,123398,5,1
20318,112949,7,1005
20319,85545,5.2,57
20320,288430,0,0
20321,NA,NA,NA
20322,NA,NA,NA
20323,160220,5.6,24
20324,NA,NA,NA
20325,123678,7.6,258
20326,144465,7.5,2
20327,46226,6.8,11
20328,56991,3.7,8
20329,58891,7.4,10
20330,70051,5,4
20331,53657,5.7,17
20332,122857,5.1,159
20333,84330,6.2,246
20334,141419,4.4,18
20335,34061,4.7,3
20336,39536,6,2
20337,126122,8,1
20338,180705,8,3
20339,163845,0,0
20340,68179,5.7,374
20341,161187,1,1
20342,44220,7.3,6
20343,58235,6.1,94
20344,241568,2,1
20345,359353,8,1
20346,311998,7.3,4
20347,74935,0,0
20348,61382,5.3,8
20349,60993,7,1
20350,132344,7.3,739
20351,89008,5.4,204
20352,103161,7.5,2
20353,59912,5,2
20354,38510,4.3,14
20355,55204,8.1,7
20356,134215,4.7,20
20357,114478,5.6,156
20358,36096,7.2,26
20359,136080,5.3,31
20360,134411,5.8,1268
20361,257716,3.5,2
20362,55167,5,1
20363,37984,6.3,20
20364,50275,7.1,139
20365,205864,6,4
20366,70546,9,1
20367,145135,6.1,785
20368,155941,6.3,3
20369,73293,6.3,4
20370,99480,5,1
20371,133783,5.9,7
20372,130739,7.1,137
20373,170657,6.8,107
20374,156937,8,1
20375,14591,8,5
20376,56744,4,7
20377,28090,5.2,54
20378,236035,6.7,3
20379,128682,7.1,15
20380,56508,6.8,18
20381,126132,6.1,17
20382,159480,2.5,2
20383,24479,7.1,6
20384,203329,7.7,3
20385,67556,6.6,8
20386,90228,6.1,14
20387,143796,6.5,6
20388,81005,5.6,2874
20389,85502,5,1
20390,146203,4.5,230
20391,103162,9.5,1
20392,86244,5.8,8
20393,53399,5.6,99
20394,129112,7.2,146
20395,59255,6.7,10
20396,43650,7,30
20397,72559,5.4,3325
20398,71325,6.9,68
20399,74052,3.8,14
20400,86825,6.5,1035
20401,152259,5.6,141
20402,139244,5.5,4
20403,138906,6,3
20404,157117,7.4,101
20405,68728,5.7,3949
20406,9834,4.7,27
20407,28485,6.2,10
20408,14850,5,13
20409,82866,0,0
20410,102362,5.9,718
20411,49519,6.8,2859
20412,148820,6,3
20413,159412,7,2
20414,143946,8,4
20415,44158,3.9,6
20416,85039,6.3,12
20417,82079,6.6,8
20418,72841,7.3,3
20419,133183,4.6,9
20420,42455,6.3,16
20421,17728,5,17
20422,80709,5.9,21
20423,180016,0,0
20424,70121,1.3,4
20425,59883,4.1,45
20426,26883,4.9,19
20427,136403,6.6,223
20428,71809,8.5,2
20429,159414,6.6,5
20430,160324,5.5,2
20431,88812,7.1,5
20432,127372,6.1,114
20433,60534,6.4,48
20434,140443,5.9,15
20435,4868,6.1,12
20436,127962,6.8,30
20437,139948,7.1,12
20438,93394,5.1,57
20439,51853,5.6,12
20440,68443,6.7,3
20441,80890,5.8,6
20442,89924,5.2,5
20443,29103,6.4,17
20444,95775,5.2,39
20445,103734,4.6,4
20446,101557,6.6,14
20447,158386,4.3,7
20448,89185,6,253
20449,35558,6.5,322
20450,81250,6.2,233
20451,140697,3,1
20452,117978,5.1,52
20453,150117,5.3,399
20454,124459,5.3,786
20455,122081,5,1861
20456,30198,5.3,8
20457,81225,5.5,2
20458,126186,5.9,11
20459,144789,5.7,257
20460,80437,0,0
20461,150211,4.3,17
20462,169730,5.7,3
20463,103198,4.8,8
20464,40859,7.3,3
20465,72882,6.9,14
20466,40878,6.5,7
20467,206266,0,0
20468,158238,8.2,6
20469,41030,2.9,7
20470,49353,3.8,10
20471,84173,4,1
20472,123964,5.9,7
20473,41156,5.9,7
20474,31131,2.3,9
20475,158011,6.6,1437
20476,117263,6.2,3374
20477,152992,0,0
20478,148357,6.8,5
20479,156268,3.5,34
20480,96088,7.4,11
20481,109425,4.8,4
20482,107250,5.5,4
20483,210621,0,0
20484,130816,5,7
20485,134806,0,0
20486,23524,4.3,3
20487,68047,6,2
20488,84316,6.7,25
20489,84199,7,935
20490,55892,6,7
20491,140846,8,7
20492,167305,5.5,44
20493,94551,0,0
20494,188524,0,0
20495,247695,6.5,2
20496,62130,8.5,2
20497,119001,7,1
20498,43550,5.5,14
20499,30631,6.5,2
20500,20016,4.7,29
20501,55861,4.6,37
20502,25038,5.3,15
20503,146313,4.3,13
20504,189364,5,3
20505,46972,5.3,10
20506,128748,6.6,16
20507,281583,0,1
20508,198146,7.5,2
20509,34496,6.6,7
20510,121875,7.3,308
20511,120399,5.8,8
20512,100814,1,1
20513,45562,4.8,5
20514,97367,6.8,2038
20515,78215,6.8,107
20516,127867,5.9,196
20517,173153,5.9,42
20518,75626,3.8,2
20519,51249,6,21
20520,96999,5,4
20521,72710,6.1,2136
20522,54328,7.1,24
20523,83735,3.3,3
20524,59419,4.4,10
20525,119634,6.5,11
20526,58197,0,0
20527,70736,5.9,9
20528,96404,5,6
20529,59441,6.1,27
20530,65650,5.2,63
20531,77880,5.4,9
20532,144340,5.5,335
20533,62878,4.5,16
20534,160660,4.3,8
20535,131822,8.5,2
20536,20989,4.8,4
20537,142989,6,1
20538,219302,0,0
20539,17501,7.3,81
20540,18034,6.2,6
20541,111667,6.8,5
20542,116466,6,10
20543,96535,5,1
20544,23790,7.4,26
20545,34601,4.1,10
20546,60579,6.7,10
20547,5686,5,6
20548,26547,6.4,16
20549,18843,4.4,116
20550,28067,4.9,17
20551,189359,0,0
20552,19809,2.6,10
20553,75720,7.3,26
20554,158739,5.8,52
20555,127509,6.8,9
20556,111098,3.5,3
20557,63840,6.9,6
20558,136698,5.8,20
20559,55144,3.8,2
20560,127544,5.8,13
20561,91694,5.7,37
20562,54356,7,2
20563,14607,3.8,16
20564,148034,7.1,8
20565,25516,6.6,53
20566,55663,5,11
20567,31389,2.7,5
20568,87090,0,0
20569,51355,5.3,13
20570,109428,6.3,2037
20571,68727,6.5,1102
20572,3146,6.8,14
20573,102524,6.8,5
20574,224992,6.4,5
20575,54093,6.5,36
20576,93828,5.7,318
20577,128136,5.7,69
20578,133698,5.7,246
20579,58483,6,7
20580,173294,5.9,18
20581,81619,7,7
20582,40798,5.9,8
20583,85449,6.2,28
20584,158231,1,1
20585,57993,7.1,11
20586,64875,6.5,2
20587,44895,4.6,9
20588,25290,6,13
20589,3052,6.4,8
20590,412109,0,0
20591,84171,6,2
20592,51167,4,2
20593,152938,0,0
20594,81579,8,1
20595,44671,6.6,11
20596,NA,NA,NA
20597,124080,6,4
20598,54994,6.7,12
20599,202132,6,1
20600,75612,6.5,5475
20601,100089,3.1,42
20602,92484,4.9,14
20603,55956,6.2,3
20604,171337,6.8,211
20605,59963,4.7,78
20606,198001,8,1
20607,84179,7.9,21
20608,60281,5.9,198
20609,109410,6.9,877
20610,293089,5,1
20611,85510,6.7,7
20612,86577,7,26
20613,125140,5,1
20614,417399,0,0
20615,62325,5.4,6
20616,76809,0,0
20617,117534,5.6,28
20618,24527,6,17
20619,60573,6.4,13
20620,43314,4.8,12
20621,34269,4.9,7
20622,96090,5,1
20623,126250,6.1,106
20624,140448,0,0
20625,78056,6.5,7
20626,103707,5.4,8
20627,32599,6.6,5
20628,149469,5.5,2
20629,110420,8.1,654
20630,50221,6.3,6
20631,62472,5.8,11
20632,56419,6.6,5
20633,37757,8.2,44
20634,127517,7,551
20635,186606,4.9,21
20636,46451,2.7,6
20637,81623,7.6,17
20638,65646,7.1,4
20639,43023,3.9,8
20640,43113,6.3,6
20641,4258,4.6,1013
20642,40864,8,3
20643,102001,7.2,72
20644,13647,5.6,55
20645,63686,6.2,57
20646,78432,7.4,8
20647,42699,3.8,15
20648,92837,5.7,7
20649,134374,6.1,1867
20650,74394,5.5,15
20651,80384,3.6,73
20652,71508,10,1
20653,29886,7.8,9
20654,31664,6,6
20655,169934,5.2,68
20656,15257,6.6,59
20657,30675,6.7,134
20658,137563,7.2,38
20659,176124,6,29
20660,121606,6.2,93
20661,84204,6.1,165
20662,106021,5.6,283
20663,25693,4.2,12
20664,76589,7.2,263
20665,229768,6.5,43
20666,44865,6.4,316
20667,44692,5.9,12
20668,82106,7.3,3
20669,110830,3.5,7
20670,183015,4.8,4
20671,179179,0,1
20672,221656,6,3
20673,50787,7.4,31
20674,24133,4.8,26
20675,55524,0,0
20676,36549,5.6,5
20677,130804,7.3,4
20678,109414,6.2,2801
20679,68721,6.8,10347
20680,18089,5.7,24
20681,42603,5.4,13
20682,38453,5.4,15
20683,19688,5.9,28
20684,166076,6.4,128
20685,36229,0,0
20686,77234,5.3,258
20687,174321,5.7,149
20688,179154,6.3,22
20689,91073,7,24
20690,77221,6,99
20691,56584,1,1
20692,23705,5.7,9
20693,57849,6.8,5
20694,20181,4.9,25
20695,NA,NA,NA
20696,103731,7,1240
20697,42587,7.1,6
20698,32100,5.8,12
20699,19989,5.2,7
20700,109669,5.8,6
20701,25117,8.5,26
20702,66209,4.8,2
20703,64272,6,1
20704,52225,6,1
20705,70057,6.9,94
20706,88176,6.4,7
20707,159011,7.4,7
20708,110272,5.5,17
20709,95755,5.8,59
20710,74257,6.4,8
20711,58954,5.1,8
20712,19156,6.6,12
20713,26693,6.2,29
20714,36917,4.8,23
20715,NA,NA,NA
20716,56763,8,1
20717,31700,5.8,4
20718,101501,4.1,14
20719,165739,5.5,60
20720,53101,4.9,29
20721,25272,6,6
20722,106849,4.3,3
20723,172631,6.1,74
20724,105787,6.7,20
20725,139463,6.6,28
20726,127728,6.5,4
20727,98541,6.9,23
20728,48254,7.2,93
20729,106851,0,0
20730,53197,8.2,5
20731,112823,6.5,4
20732,40852,3.8,2
20733,45736,6,11
20734,149961,6,4
20735,64988,4.3,2
20736,14921,6.1,16
20737,94901,4.5,104
20738,60540,5.4,47
20739,77439,5.8,3
20740,19568,3.3,4
20741,109962,4.9,7
20742,191024,6.7,8
20743,27699,6.2,10
20744,101297,6.5,1
20745,21522,6.2,10
20746,72525,5.6,97
20747,39889,6.6,12
20748,11119,4.7,64
20749,82501,4.9,32
20750,183171,6,1
20751,86023,4.5,4
20752,64682,7.3,4935
20753,26293,4.2,12
20754,100224,7.3,8
20755,124085,6.8,6
20756,128847,0,0
20757,NA,NA,NA
20758,61904,5.3,13
20759,8768,5.8,11
20760,31560,5.9,11
20761,31715,5,1
20762,137474,0,0
20763,84391,6.1,7
20764,54138,7.3,5033
20765,72834,7.9,6
20766,208700,5.5,2
20767,166773,0,0
20768,137499,6.2,8
20769,60270,5.2,29
20770,39319,6.2,9
20771,123431,6.3,36
20772,116741,6.1,2019
20773,23112,7,15
20774,48227,7.9,14
20775,83664,7.6,4
20776,82594,8,2
20777,55576,4,4
20778,235373,6,1
20779,28258,5.2,6
20780,39386,5.9,111
20781,42601,6.9,21
20782,21862,4.9,31
20783,149101,9.5,2
20784,155596,5,1
20785,149155,7.3,3
20786,37269,5.8,97
20787,458,7,119
20788,106388,0,0
20789,134397,3.5,2
20790,74460,4.5,2
20791,139933,5,51
20792,128216,7.1,95
20793,16150,6.3,7
20794,39333,6.8,25
20795,41738,3.7,3
20796,27861,7.7,24
20797,97686,5.5,28
20798,156236,6.7,73
20799,168676,5.4,55
20800,64143,7,1
20801,20803,7.8,80
20802,194668,9,1
20803,133082,4.9,4
20804,83382,4.2,19
20805,83900,5.7,65
20806,77987,5.7,1049
20807,109439,6,3692
20808,81576,7.8,4
20809,82992,6.7,5814
20810,116711,6.3,1286
20811,197467,4.4,15
20812,44357,7.1,11
20813,86282,8,6
20814,2077,6.6,32
20815,197481,3.4,13
20816,54120,6.6,4
20817,152780,7.1,185
20818,44546,5.1,6
20819,42151,6.3,30
20820,26146,6,13
20821,95771,5.3,3
20822,55657,3.8,7
20823,43357,4,2
20824,119933,0,0
20825,28424,5.6,13
20826,137182,7.7,406
20827,118931,6.5,2
20828,121725,6,2
20829,100493,5.5,39
20830,121986,7.3,453
20831,104755,5,313
20832,18146,5.6,13
20833,70757,6.2,26
20834,94841,3.8,8
20835,119675,6.6,353
20836,81534,6.9,43
20837,60152,4.3,6
20838,39193,7.3,3
20839,293552,0,0
20840,106263,0,0
20841,80034,4.6,22
20842,108235,6,11
20843,86843,5.6,8
20844,123103,5.2,137
20845,166666,6.8,155
20846,167658,6.7,10
20847,219781,6.5,2
20848,176182,5.9,7
20849,51856,7.3,8
20850,109455,6.8,7
20851,84302,5.8,7
20852,90873,7.5,11
20853,82700,5,3030
20854,49343,7,2
20855,111172,4.8,4
20856,99453,5,1
20857,28271,4.4,9
20858,53405,5.1,11
20859,75656,7.3,7028
20860,77805,6,281
20861,160758,1,1
20862,54894,5.1,4
20863,68297,6.6,20
20864,22911,6.6,8
20865,194121,5,39
20866,184125,5.8,230
20867,118737,5.1,59
20868,74513,6.5,154
20869,103970,6.2,9
20870,38540,5.5,74
20871,94326,6.5,4
20872,43938,5.5,12
20873,85431,6.6,62
20874,32596,6.8,2
20875,42714,6.1,5
20876,124227,5,3
20877,63212,7.5,5
20878,40226,5.7,7
20879,313972,6,1
20880,97609,5.7,12
20881,387042,0,0
20882,176339,6.4,28
20883,63923,3.7,3
20884,133463,5.5,31
20885,57981,5.7,3
20886,92620,6.6,11
20887,116811,6.1,129
20888,147773,7.1,822
20889,101998,5.6,21
20890,102331,7.5,2
20891,183672,9,1
20892,34977,7.3,10
20893,127884,5,40
20894,143567,6.7,75
20895,111083,7.5,318
20896,72660,7.7,76
20897,91739,7.1,141
20898,105526,6.5,30
20899,56500,6.4,8
20900,50158,5.6,25
20901,53392,6,10
20902,49521,6.5,7558
20903,53411,5.3,9
20904,156700,7,500
20905,65521,7.7,30
20906,85047,6,3
20907,87567,5.7,493
20908,128215,6.9,32
20909,121873,7.1,90
20910,75945,6.8,9
20911,121446,8,2
20912,144481,6,2
20913,233805,7,4
20914,158015,6.1,3110
20915,182499,5.8,6
20916,79201,5.8,13
20917,121677,6.6,95
20918,174188,4.9,112
20919,97562,3.8,2
20920,135317,8.6,5
20921,51844,5.5,6
20922,40244,6.1,24
20923,52034,5.7,25
20924,159014,7.4,102
20925,84765,9,4
20926,25111,4.9,10
20927,194099,0,0
20928,91334,0,0
20929,105965,5.7,46
20930,39279,7.7,6
20931,224600,7,2
20932,250625,5,1
20933,96936,5.3,1505
20934,6636,5.1,4
20935,62211,7,4458
20936,388046,0,0
20937,192538,4.5,102
20938,88057,6.7,14
20939,51795,7.4,16
20940,160085,5.9,75
20941,104739,7.1,7
20942,119838,0,0
20943,35862,4.3,15
20944,39544,6.2,12
20945,96599,6.3,71
20946,68556,6.2,8
20947,84198,6.9,7
20948,80518,6.8,71
20949,201485,4.3,9
20950,103620,5.9,376
20951,120292,5.4,55
20952,128124,6,12
20953,108726,5.6,25
20954,68726,6.7,5791
20955,177271,6.4,105
20956,152742,7.8,968
20957,138907,5.7,27
20958,72190,6.7,6684
20959,68724,6.4,4152
20960,159004,7,70
20961,82134,5,15
20962,41586,5.1,56
20963,59584,5.9,7
20964,126337,6.4,33
20965,38178,7.4,9
20966,39982,6.6,37
20967,159154,6.3,70
20968,NA,NA,NA
20969,127373,7.3,186
20970,31221,3.7,12
20971,185562,6.2,13
20972,106049,6.2,6
20973,58293,6.9,13
20974,262528,0,0
20975,137037,6.6,7
20976,126277,5.9,199
20977,130358,3.8,18
20978,199687,3.4,7
20979,174772,6.2,601
20980,67272,5,3
20981,179826,6.6,446
20982,180050,4,2
20983,101449,7.1,28
20984,42527,7,1
20985,120303,6.5,5
20986,153420,5.8,5
